medal_date,medal_type,medal_code,name,gender,country_code,country_long,team_gender,discipline,event,event_type,birth_date,code_athlete,code_team,is_medallist
2024-08-01,Silver Medal,2,LANIR Inbar,Female,ISR,Israel,,Judo,Women -78 kg,HATH,2000-04-03,1892794,,True
2024-08-01,Bronze Medal,3,MA Zhenzhao,Female,CHN,People's Republic of China,,Judo,Women -78 kg,HATH,1998-04-24,1891067,,True
2024-08-01,Bronze Medal,3,SAMPAIO Patricia,Female,POR,Portugal,,Judo,Women -78 kg,HATH,1999-06-30,1943504,,True
2024-08-01,Gold Medal,1,LIU Yukun,Male,CHN,People's Republic of China,,Shooting,50m Rifle 3 Positions Men,ATH,1997-04-12,1913922,,True
2024-08-01,Silver Medal,2,KULISH Serhiy,Male,UKR,Ukraine,,Shooting,50m Rifle 3 Positions Men,ATH,1993-04-17,1555976,,True
2024-08-01,Bronze Medal,3,KUSALE Swapnil,Male,IND,India,,Shooting,50m Rifle 3 Positions Men,ATH,1995-08-06,1538084,,True
2024-08-01,Gold Medal,1,KOS Hubert,Male,HUN,Hungary,,Swimming,Men's 200m Backstroke,ATH,2003-03-28,1904977,,True
2024-08-01,Silver Medal,2,CHRISTOU Apostolos,Male,GRE,Greece,,Swimming,Men's 200m Backstroke,ATH,1996-11-01,1954557,,True
2024-08-01,Bronze Medal,3,MITYUKOV Roman,Male,SUI,Switzerland,,Swimming,Men's 200m Backstroke,ATH,2000-07-30,1977754,,True
2024-08-01,Gold Medal,1,DOUGLASS Kate,Female,USA,United States of America,,Swimming,Women's 200m Breaststroke,ATH,2001-11-17,1935895,,True
2024-08-01,Silver Medal,2,SMITH Tatjana,Female,RSA,South Africa,,Swimming,Women's 200m Breaststroke,ATH,1997-07-09,1962589,,True
2024-08-01,Bronze Medal,3,SCHOUTEN Tes,Female,NED,Netherlands,,Swimming,Women's 200m Breaststroke,ATH,2000-12-31,1972525,,True
2024-08-01,Gold Medal,1,McINTOSH Summer,Female,CAN,Canada,,Swimming,Women's 200m Butterfly,ATH,2006-08-18,1967140,,True
2024-08-01,Silver Medal,2,SMITH Regan,Female,USA,United States of America,,Swimming,Women's 200m Butterfly,ATH,2002-02-09,1935984,,True
2024-08-01,Bronze Medal,3,ZHANG Yufei,Female,CHN,People's Republic of China,,Swimming,Women's 200m Butterfly,ATH,1998-04-19,1945125,,True
2024-08-02,Gold Medal,1,CHEPTEGEI Joshua,Male,UGA,Uganda,,Athletics,"Men's 10,000m",ATH,1996-09-12,1970827,,True
2024-08-02,Silver Medal,2,AREGAWI Berihu,Male,ETH,Ethiopia,,Athletics,"Men's 10,000m",ATH,2001-02-28,1536998,,True
2024-08-02,Bronze Medal,3,FISHER Grant,Male,USA,United States of America,,Athletics,"Men's 10,000m",ATH,1997-04-22,1960959,,True
2024-08-02,Gold Medal,1,DAUDET Joris,Male,FRA,France,,Cycling BMX Racing,Men,ATH,1991-02-12,1895661,,True
2024-08-02,Silver Medal,2,ANDRE Sylvain,Male,FRA,France,,Cycling BMX Racing,Men,ATH,1992-10-14,1895640,,True
2024-08-02,Bronze Medal,3,MAHIEU Romain,Male,FRA,France,,Cycling BMX Racing,Men,ATH,1995-02-17,1895700,,True
2024-08-02,Gold Medal,1,SAKAKIBARA Saya,Female,AUS,Australia,,Cycling BMX Racing,Women,ATH,1999-08-23,1940127,,True
2024-08-02,Silver Medal,2,VEENSTRA Manon,Female,NED,Netherlands,,Cycling BMX Racing,Women,ATH,1998-07-06,1969181,,True
2024-08-02,Bronze Medal,3,CLAESSENS Zoe,Female,SUI,Switzerland,,Cycling BMX Racing,Women,ATH,2001-04-28,1976480,,True
2024-08-02,Gold Medal,1,RINER Teddy,Male,FRA,France,,Judo,Men +100 kg,HATH,1989-04-07,1891323,,True
2024-08-02,Silver Medal,2,KIM Minjong,Male,KOR,Republic of Korea,,Judo,Men +100 kg,HATH,2000-09-01,1928072,,True
2024-08-02,Bronze Medal,3,RAKHIMOV Temur,Male,TJK,Tajikistan,,Judo,Men +100 kg,HATH,1997-07-08,1567512,,True
2024-08-02,Bronze Medal,3,YUSUPOV Alisher,Male,UZB,Uzbekistan,,Judo,Men +100 kg,HATH,1998-11-27,1566931,,True
2024-08-02,Gold Medal,1,SOUZA Beatriz,Female,BRA,Brazil,,Judo,Women +78 kg,HATH,1998-05-20,1953777,,True
2024-08-02,Silver Medal,2,HERSHKO Raz,Female,ISR,Israel,,Judo,Women +78 kg,HATH,1998-06-19,1892796,,True
2024-08-02,Bronze Medal,3,KIM Hayun,Female,KOR,Republic of Korea,,Judo,Women +78 kg,HATH,2000-01-07,1928070,,True
2024-08-02,Bronze Medal,3,DICKO Romane,Female,FRA,France,,Judo,Women +78 kg,HATH,1999-09-30,1891300,,True
2024-08-02,Gold Medal,1,LEONE Chiara,Female,SUI,Switzerland,,Shooting,50m Rifle 3 Positions Women,ATH,1998-06-15,1977709,,True
2024-08-02,Silver Medal,2,MADDALENA Sagen,Female,USA,United States of America,,Shooting,50m Rifle 3 Positions Women,ATH,1993-08-16,1944373,,True
2024-08-02,Bronze Medal,3,ZHANG Qiongyue,Female,CHN,People's Republic of China,,Shooting,50m Rifle 3 Positions Women,ATH,2004-03-12,1913972,,True
2024-08-02,Gold Medal,1,MARCHAND Leon,Male,FRA,France,,Swimming,Men's 200m Individual Medley,ATH,2002-05-17,1909294,,True
2024-08-02,Silver Medal,2,SCOTT Duncan,Male,GBR,Great Britain,,Swimming,Men's 200m Individual Medley,ATH,1997-05-06,1903621,,True
2024-08-02,Bronze Medal,3,WANG Shun,Male,CHN,People's Republic of China,,Swimming,Men's 200m Individual Medley,ATH,1994-02-11,1945186,,True
2024-08-02,Gold Medal,1,McEVOY Cameron,Male,AUS,Australia,,Swimming,Men's 50m Freestyle,ATH,1994-05-13,1946161,,True
2024-08-02,Silver Medal,2,PROUD Benjamin,Male,GBR,Great Britain,,Swimming,Men's 50m Freestyle,ATH,1994-09-21,1903616,,True
2024-08-02,Bronze Medal,3,MANAUDOU Florent,Male,FRA,France,,Swimming,Men's 50m Freestyle,ATH,1990-11-12,1909292,,True
2024-08-02,Gold Medal,1,McKEOWN Kaylee,Female,AUS,Australia,,Swimming,Women's 200m Backstroke,ATH,2001-07-12,1946198,,True
2024-08-02,Silver Medal,2,SMITH Regan,Female,USA,United States of America,,Swimming,Women's 200m Backstroke,ATH,2002-02-09,1935984,,True
2024-08-02,Bronze Medal,3,MASSE Kylie,Female,CAN,Canada,,Swimming,Women's 200m Backstroke,ATH,1996-01-18,1967104,,True
2024-08-02,Bronze Medal,3,SWIATEK Iga,Female,POL,Poland,,Tennis,Women's Singles,HATH,2001-05-31,1931815,,True
2024-08-02,Gold Medal,1,LITVINOVICH Ivan,Male,AIN,AIN,,Trampoline Gymnastics,Men,ATH,2001-06-26,1937347,,True
2024-08-02,Silver Medal,2,WANG Zisai,Male,CHN,People's Republic of China,,Trampoline Gymnastics,Men,ATH,2006-06-18,1918790,,True
2024-08-02,Bronze Medal,3,YAN Langyu,Male,CHN,People's Republic of China,,Trampoline Gymnastics,Men,ATH,1999-08-31,1918789,,True
2024-08-02,Gold Medal,1,PAGE Bryony,Female,GBR,Great Britain,,Trampoline Gymnastics,Women,ATH,1990-12-10,1904745,,True
2024-08-02,Silver Medal,2,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,,Trampoline Gymnastics,Women,ATH,2005-06-07,1938437,,True
2024-08-02,Bronze Medal,3,METHOT Sophiane,Female,CAN,Canada,,Trampoline Gymnastics,Women,ATH,1998-08-03,1973102,,True
2024-08-03,Gold Medal,1,LIM Sihyeon,Female,KOR,Republic of Korea,,Archery,Women's Individual,HATH,2003-06-13,1902147,,True
2024-08-03,Silver Medal,2,NAM Suhyeon,Female,KOR,Republic of Korea,,Archery,Women's Individual,HATH,2005-01-27,1902148,,True
2024-08-03,Bronze Medal,3,BARBELIN Lisa,Female,FRA,France,,Archery,Women's Individual,HATH,2000-04-10,1541265,,True
2024-08-03,Gold Medal,1,YULO Carlos Edriel,Male,PHI,Philippines,,Artistic Gymnastics,Men's Floor Exercise,ATH,2000-02-16,1975874,,True
2024-08-03,Silver Medal,2,DOLGOPYAT Artem,Male,ISR,Israel,,Artistic Gymnastics,Men's Floor Exercise,ATH,1997-06-16,1908195,,True
2024-08-03,Bronze Medal,3,JARMAN Jake,Male,GBR,Great Britain,,Artistic Gymnastics,Men's Floor Exercise,ATH,2001-12-03,1904741,,True
2024-08-03,Gold Medal,1,Mc CLENAGHAN Rhys,Male,IRL,Ireland,,Artistic Gymnastics,Men's Pommel Horse,ATH,1999-07-21,1539986,,True
2024-08-03,Silver Medal,2,KURBANOV Nariman,Male,KAZ,Kazakhstan,,Artistic Gymnastics,Men's Pommel Horse,ATH,1997-12-06,1931577,,True
2024-08-03,Bronze Medal,3,NEDOROSCIK Stephen,Male,USA,United States of America,,Artistic Gymnastics,Men's Pommel Horse,ATH,1998-10-28,1959865,,True
2024-08-03,Gold Medal,1,BILES Simone,Female,USA,United States of America,,Artistic Gymnastics,Women's Vault,ATH,1997-03-14,1959861,,True
2024-08-03,Silver Medal,2,ANDRADE Rebeca,Female,BRA,Brazil,,Artistic Gymnastics,Women's Vault,ATH,1999-05-08,1953634,,True
2024-08-03,Bronze Medal,3,CAREY Jade,Female,USA,United States of America,,Artistic Gymnastics,Women's Vault,ATH,2000-05-27,1959819,,True
2024-08-03,Gold Medal,1,ROOTH Markus,Male,NOR,Norway,,Athletics,Men's Decathlon,ATH,2001-12-22,1878353,,True
2024-08-03,Silver Medal,2,NEUGEBAUER Leo,Male,GER,Germany,,Athletics,Men's Decathlon,ATH,2000-06-19,1920180,,True
2024-08-03,Bronze Medal,3,VICTOR Lindon,Male,GRN,Grenada,,Athletics,Men's Decathlon,ATH,1993-02-28,1573388,,True
2024-08-03,Gold Medal,1,CROUSER Ryan,Male,USA,United States of America,,Athletics,Men's Shot Put,ATH,1992-12-18,1960688,,True
2024-08-03,Silver Medal,2,KOVACS Joe,Male,USA,United States of America,,Athletics,Men's Shot Put,ATH,1989-06-28,1965246,,True
2024-08-03,Bronze Medal,3,CAMPBELL Rajindra,Male,JAM,Jamaica,,Athletics,Men's Shot Put,ATH,1996-02-29,1564189,,True
2024-08-03,Gold Medal,1,ALFRED Julien,Female,LCA,Saint Lucia,,Athletics,Women's 100m,ATH,2001-06-10,1537325,,True
2024-08-03,Silver Medal,2,RICHARDSON Sha'carri,Female,USA,United States of America,,Athletics,Women's 100m,ATH,2000-03-25,1960181,,True
2024-08-03,Bronze Medal,3,JEFFERSON Melissa,Female,USA,United States of America,,Athletics,Women's 100m,ATH,2001-02-21,1961011,,True
2024-08-03,Gold Medal,1,LAFOND Thea,Female,DMA,Dominica,,Athletics,Women's Triple Jump,ATH,1994-04-05,1908333,,True
2024-08-03,Silver Medal,2,RICKETTS Shanieka,Female,JAM,Jamaica,,Athletics,Women's Triple Jump,ATH,1992-02-02,1536885,,True
2024-08-03,Bronze Medal,3,MOORE Jasmine,Female,USA,United States of America,,Athletics,Women's Triple Jump,ATH,2001-05-01,1965250,,True
2024-08-03,Bronze Medal,3,WU Shih Yi,Female,TPE,Chinese Taipei,,Boxing,Women's 60kg,HATH,1998-04-27,1887970,,True
2024-08-03,Bronze Medal,3,SOARES FERREIRA Beatriz Iasmin,Female,BRA,Brazil,,Boxing,Women's 60kg,HATH,1992-12-09,1952540,,True
2024-08-03,Gold Medal,1,EVENEPOEL Remco,Male,BEL,Belgium,,Cycling Road,Men's Road Race,ATH,2000-01-25,1903136,,True
2024-08-03,Silver Medal,2,MADOUAS Valentin,Male,FRA,France,,Cycling Road,Men's Road Race,ATH,1996-07-12,1895699,,True
2024-08-03,Bronze Medal,3,LAPORTE Christophe,Male,FRA,France,,Cycling Road,Men's Road Race,ATH,1992-12-11,1895694,,True
2024-08-03,Gold Medal,1,ZEIDLER Oliver,Male,GER,Germany,,Rowing,Men's Single Sculls,ATH,1996-07-24,1906515,,True
2024-08-03,Silver Medal,2,ZALATY Yauheni,Male,AIN,AIN,,Rowing,Men's Single Sculls,ATH,1999-09-09,1538160,,True
2024-08-03,Bronze Medal,3,van DORP Simon,Male,NED,Netherlands,,Rowing,Men's Single Sculls,ATH,1997-04-10,1965599,,True
2024-08-03,Gold Medal,1,FLORIJN Karolien,Female,NED,Netherlands,,Rowing,Women's Single Sculls,ATH,1998-04-06,1965558,,True
2024-08-03,Silver Medal,2,TWIGG Emma,Female,NZL,New Zealand,,Rowing,Women's Single Sculls,ATH,1987-03-01,1927027,,True
2024-08-03,Bronze Medal,3,SENKUTE Viktorija,Female,LTU,Lithuania,,Rowing,Women's Single Sculls,ATH,1996-04-12,1941956,,True
2024-08-03,Gold Medal,1,REUVENY Tom,Male,ISR,Israel,,Sailing,Men's Windsurfing,ATH,2000-06-12,1927680,,True
2024-08-03,Silver Medal,2,MORRIS Grae,Male,AUS,Australia,,Sailing,Men's Windsurfing,ATH,2003-10-16,1945982,,True
2024-08-03,Bronze Medal,3,van OPZEELAND Luuc,Male,NED,Netherlands,,Sailing,Men's Windsurfing,ATH,1999-05-21,1970505,,True
2024-08-03,Gold Medal,1,MAGGETTI Marta,Female,ITA,Italy,,Sailing,Women's Windsurfing,ATH,1996-01-10,1899653,,True
2024-08-03,Silver Medal,2,KANTOR Sharon,Female,ISR,Israel,,Sailing,Women's Windsurfing,ATH,2003-01-28,1927733,,True
2024-08-03,Bronze Medal,3,WILSON Emma,Female,GBR,Great Britain,,Sailing,Women's Windsurfing,ATH,1999-04-07,1899748,,True
2024-08-03,Gold Medal,1,YANG Jiin,Female,KOR,Republic of Korea,,Shooting,25m Pistol Women,ATH,2003-05-20,1893995,,True
2024-08-03,Silver Medal,2,JEDRZEJEWSKI Camille,Female,FRA,France,,Shooting,25m Pistol Women,ATH,2002-04-25,1888429,,True
2024-08-03,Bronze Medal,3,MAJOR Veronika,Female,HUN,Hungary,,Shooting,25m Pistol Women,ATH,1997-03-19,1899493,,True
2024-08-03,Gold Medal,1,HANCOCK Vincent,Male,USA,United States of America,,Shooting,Skeet Men,ATH,1989-03-19,1944354,,True
2024-08-03,Silver Medal,2,PRINCE Conner Lynn,Male,USA,United States of America,,Shooting,Skeet Men,ATH,2000-03-28,1944385,,True
2024-08-03,Bronze Medal,3,LEE Meng Yuan,Male,TPE,Chinese Taipei,,Shooting,Skeet Men,ATH,1994-08-25,1569852,,True
2024-08-03,Gold Medal,1,MILAK Kristof,Male,HUN,Hungary,,Swimming,Men's 100m Butterfly,ATH,2000-02-20,1905860,,True
2024-08-03,Silver Medal,2,LIENDO Josh,Male,CAN,Canada,,Swimming,Men's 100m Butterfly,ATH,2002-08-20,1967069,,True
2024-08-03,Bronze Medal,3,KHARUN Ilya,Male,CAN,Canada,,Swimming,Men's 100m Butterfly,ATH,2005-02-07,1967058,,True
2024-08-03,Gold Medal,1,McINTOSH Summer,Female,CAN,Canada,,Swimming,Women's 200m Individual Medley,ATH,2006-08-18,1967140,,True
2024-08-03,Silver Medal,2,DOUGLASS Kate,Female,USA,United States of America,,Swimming,Women's 200m Individual Medley,ATH,2001-11-17,1935895,,True
2024-08-03,Bronze Medal,3,McKEOWN Kaylee,Female,AUS,Australia,,Swimming,Women's 200m Individual Medley,ATH,2001-07-12,1946198,,True
2024-08-03,Gold Medal,1,LEDECKY Katie,Female,USA,United States of America,,Swimming,Women's 800m Freestyle,ATH,1997-03-17,1935938,,True
2024-08-03,Silver Medal,2,TITMUS Ariarne,Female,AUS,Australia,,Swimming,Women's 800m Freestyle,ATH,2000-09-07,1946150,,True
2024-08-03,Bronze Medal,3,MADDEN Paige,Female,USA,United States of America,,Swimming,Women's 800m Freestyle,ATH,1998-10-22,1935943,,True
2024-08-03,Gold Medal,1,CHEN Meng,Female,CHN,People's Republic of China,,Table Tennis,Women's Singles,HATH,1994-01-15,1902307,,True
2024-08-03,Silver Medal,2,SUN Yingsha,Female,CHN,People's Republic of China,,Table Tennis,Women's Singles,HATH,2000-11-04,1902313,,True
2024-08-03,Bronze Medal,3,HAYATA Hina,Female,JPN,Japan,,Table Tennis,Women's Singles,HATH,2000-07-07,1931100,,True
2024-08-03,Bronze Medal,3,MUSETTI Lorenzo,Male,ITA,Italy,,Tennis,Men's Singles,HATH,2002-03-03,1562400,,True
2024-08-03,Gold Medal,1,ZHENG Qinwen,Female,CHN,People's Republic of China,,Tennis,Women's Singles,HATH,2002-10-08,1927709,,True
2024-08-03,Silver Medal,2,VEKIC Donna,Female,CRO,Croatia,,Tennis,Women's Singles,HATH,1996-06-28,1554972,,True
2024-08-04,Gold Medal,1,KIM Woojin,Male,KOR,Republic of Korea,,Archery,Men's Individual,HATH,1992-06-20,1902135,,True
2024-08-04,Silver Medal,2,ELLISON Brady,Male,USA,United States of America,,Archery,Men's Individual,HATH,1988-10-27,1955595,,True
2024-08-04,Bronze Medal,3,LEE Wooseok,Male,KOR,Republic of Korea,,Archery,Men's Individual,HATH,1997-08-07,1902144,,True
2024-08-04,Gold Medal,1,LIU Yang,Male,CHN,People's Republic of China,,Artistic Gymnastics,Men's Rings,ATH,1994-08-11,1918856,,True
2024-08-04,Silver Medal,2,ZOU Jingyuan,Male,CHN,People's Republic of China,,Artistic Gymnastics,Men's Rings,ATH,1998-01-03,1918865,,True
2024-08-04,Bronze Medal,3,PETROUNIAS Eleftherios,Male,GRE,Greece,,Artistic Gymnastics,Men's Rings,ATH,1990-11-30,1961314,,True
2024-08-04,Gold Medal,1,YULO Carlos Edriel,Male,PHI,Philippines,,Artistic Gymnastics,Men's Vault,ATH,2000-02-16,1975874,,True
2024-08-04,Silver Medal,2,DAVTYAN Artur,Male,ARM,Armenia,,Artistic Gymnastics,Men's Vault,ATH,1992-08-08,1915828,,True
2024-08-04,Bronze Medal,3,HEPWORTH Harry,Male,GBR,Great Britain,,Artistic Gymnastics,Men's Vault,ATH,2003-12-06,1904740,,True
2024-08-04,Gold Medal,1,NEMOUR Kaylia,Female,ALG,Algeria,,Artistic Gymnastics,Women's Uneven Bars,ATH,2006-12-30,1545688,,True
2024-08-04,Silver Medal,2,QIU Qiyuan,Female,CHN,People's Republic of China,,Artistic Gymnastics,Women's Uneven Bars,ATH,2007-05-24,1918872,,True
2024-08-04,Bronze Medal,3,LEE Sunisa,Female,USA,United States of America,,Artistic Gymnastics,Women's Uneven Bars,ATH,2003-03-09,1959866,,True
2024-08-04,Gold Medal,1,LYLES Noah,Male,USA,United States of America,,Athletics,Men's 100m,ATH,1997-07-18,1960173,,True
2024-08-04,Silver Medal,2,THOMPSON Kishane,Male,JAM,Jamaica,,Athletics,Men's 100m,ATH,2001-07-17,1980161,,True
2024-08-04,Bronze Medal,3,KERLEY Fred,Male,USA,United States of America,,Athletics,Men's 100m,ATH,1995-05-07,1960958,,True
2024-08-04,Gold Medal,1,KATZBERG Ethan,Male,CAN,Canada,,Athletics,Men's Hammer Throw,ATH,2002-04-05,1974151,,True
2024-08-04,Silver Medal,2,HALASZ Bence,Male,HUN,Hungary,,Athletics,Men's Hammer Throw,ATH,1997-08-04,1916814,,True
2024-08-04,Bronze Medal,3,KOKHAN Mykhaylo,Male,UKR,Ukraine,,Athletics,Men's Hammer Throw,ATH,2001-01-22,1571563,,True
2024-08-04,Gold Medal,1,MAHUCHIKH Yaroslava,Female,UKR,Ukraine,,Athletics,Women's High Jump,ATH,2001-09-19,1571559,,True
2024-08-04,Silver Medal,2,OLYSLAGERS Nicola,Female,AUS,Australia,,Athletics,Women's High Jump,ATH,1996-12-28,1939838,,True
2024-08-04,Bronze Medal,3,GERASHCHENKO Iryna,Female,UKR,Ukraine,,Athletics,Women's High Jump,ATH,1995-03-10,1571577,,True
2024-08-04,Bronze Medal,3,PATTERSON Eleanor,Female,AUS,Australia,,Athletics,Women's High Jump,ATH,1996-05-22,1939763,,True
2024-08-04,Bronze Medal,,TUNJUNG Gregoria Mariska,Female,INA,Indonesia,,Badminton,Women's Singles,HATH,1999-08-11,1926315,,True
2024-08-04,Bronze Medal,3,ALCANTARA REYES Yunior,Male,DOM,Dominican Republic,,Boxing,Men's 51kg,HATH,2004-02-10,1908817,,True
2024-08-04,Bronze Medal,3,de PINA David,Male,CPV,Cabo Verde,,Boxing,Men's 51kg,HATH,1996-08-07,1892464,,True
2024-08-04,Bronze Medal,3,SANFORD Wyatt,Male,CAN,Canada,,Boxing,Men's 63.5kg,HATH,1998-11-03,1972293,,True
2024-08-04,Bronze Medal,3,GURULI Lasha,Male,GEO,Georgia,,Boxing,Men's 63.5kg,HATH,1996-08-27,1550184,,True
2024-08-04,Bronze Medal,3,PINALES Cristian Javier,Male,DOM,Dominican Republic,,Boxing,Men's 80kg,HATH,2000-11-02,1943368,,True
2024-08-04,Bronze Medal,3,LOPEZ CARDONA Arlen,Male,CUB,Cuba,,Boxing,Men's 80kg,HATH,1993-02-21,1555548,,True
2024-08-04,Bronze Medal,3,REYES PLA Enmanuel,Male,ESP,Spain,,Boxing,Men's 92kg,HATH,1992-12-14,1934790,,True
2024-08-04,Bronze Medal,3,BOLTAEV Davlat,Male,TJK,Tajikistan,,Boxing,Men's 92kg,HATH,1999-01-13,1909011,,True
2024-08-04,Bronze Medal,3,PANG Cholmi,Female,PRK,Democratic People's Republic of Korea,,Boxing,Women's 54kg,HATH,1994-08-26,1980125,,True
2024-08-04,Bronze Medal,3,IM Aeji,Female,KOR,Republic of Korea,,Boxing,Women's 54kg,HATH,1999-05-11,1891890,,True
2024-08-04,Gold Medal,1,FAULKNER Kristen,Female,USA,United States of America,,Cycling Road,Women's Road Race,ATH,1992-12-18,1955081,,True
2024-08-04,Silver Medal,2,VOS Marianne,Female,NED,Netherlands,,Cycling Road,Women's Road Race,ATH,1987-05-13,1969165,,True
2024-08-04,Bronze Medal,3,KOPECKY Lotte,Female,BEL,Belgium,,Cycling Road,Women's Road Race,ATH,1995-11-10,1903120,,True
2024-08-04,Gold Medal,1,von BREDOW-WERNDL Jessica,Female,GER,Germany,,Equestrian,Dressage Individual,ATH,1986-02-16,1914905,,True
2024-08-04,Silver Medal,2,WERTH Isabell,Female,GER,Germany,,Equestrian,Dressage Individual,ATH,1969-07-21,1914909,,True
2024-08-04,Bronze Medal,3,FRY Charlotte,Female,GBR,Great Britain,,Equestrian,Dressage Individual,ATH,1996-02-11,1970905,,True
2024-08-04,Gold Medal,1,SCHEFFLER Scottie,Male,USA,United States of America,,Golf,Men's Individual Stroke Play,ATH,1996-06-21,1951724,,True
2024-08-04,Silver Medal,2,FLEETWOOD Tommy,Male,GBR,Great Britain,,Golf,Men's Individual Stroke Play,ATH,1991-01-19,1923629,,True
2024-08-04,Bronze Medal,3,MATSUYAMA Hideki,Male,JPN,Japan,,Golf,Men's Individual Stroke Play,ATH,1992-02-25,1961406,,True
2024-08-04,Gold Medal,1,CROVETTO CHADID Francisca,Female,CHI,Chile,,Shooting,Skeet Women,ATH,1990-04-27,1937878,,True
2024-08-04,Silver Medal,2,RUTTER Amber Jo,Female,GBR,Great Britain,,Shooting,Skeet Women,ATH,1997-08-21,1977402,,True
2024-08-04,Bronze Medal,3,SMITH Austen Jewell,Female,USA,United States of America,,Shooting,Skeet Women,ATH,2001-07-23,1944397,,True
2024-08-04,Gold Medal,1,FINKE Bobby,Male,USA,United States of America,,Swimming,Men's 1500m Freestyle,ATH,1999-11-06,1935902,,True
2024-08-04,Silver Medal,2,PALTRINIERI Gregorio,Male,ITA,Italy,,Swimming,Men's 1500m Freestyle,ATH,1994-09-05,1925630,,True
2024-08-04,Bronze Medal,3,WIFFEN Daniel,Male,IRL,Ireland,,Swimming,Men's 1500m Freestyle,ATH,2001-07-14,1539969,,True
2024-08-04,Gold Medal,1,SJOESTROEM Sarah,Female,SWE,Sweden,,Swimming,Women's 50m Freestyle,ATH,1993-08-17,1572557,,True
2024-08-04,Silver Medal,2,HARRIS Meg,Female,AUS,Australia,,Swimming,Women's 50m Freestyle,ATH,2002-03-07,1946212,,True
2024-08-04,Bronze Medal,3,ZHANG Yufei,Female,CHN,People's Republic of China,,Swimming,Women's 50m Freestyle,ATH,1998-04-19,1945125,,True
2024-08-04,Gold Medal,1,FAN Zhendong,Male,CHN,People's Republic of China,,Table Tennis,Men's Singles,HATH,1997-01-22,1902295,,True
2024-08-04,Silver Medal,2,MOREGARD Truls,Male,SWE,Sweden,,Table Tennis,Men's Singles,HATH,2002-02-16,1563390,,True
2024-08-04,Bronze Medal,3,LEBRUN Felix,Male,FRA,France,,Table Tennis,Men's Singles,HATH,2006-09-12,1889177,,True
2024-08-04,Gold Medal,1,DJOKOVIC Novak,Male,SRB,Serbia,,Tennis,Men's Singles,HATH,1987-05-22,1956398,,True
2024-08-04,Silver Medal,2,ALCARAZ Carlos,Male,ESP,Spain,,Tennis,Men's Singles,HATH,2003-05-05,1563682,,True
2024-08-05,Gold Medal,1,OKA Shinnosuke,Male,JPN,Japan,,Artistic Gymnastics,Men's Horizontal Bar,ATH,2003-10-31,1919480,,True
2024-08-05,Silver Medal,2,BARAJAS Angel,Male,COL,Colombia,,Artistic Gymnastics,Men's Horizontal Bar,ATH,2006-08-12,1935685,,True
2024-08-05,Bronze Medal,3,ZHANG Boheng,Male,CHN,People's Republic of China,,Artistic Gymnastics,Men's Horizontal Bar,ATH,2000-03-04,1918864,,True
2024-08-05,Bronze Medal,3,TANG Chia-Hung,Male,TPE,Chinese Taipei,,Artistic Gymnastics,Men's Horizontal Bar,ATH,1996-09-23,1878037,,True
2024-08-05,Gold Medal,1,ZOU Jingyuan,Male,CHN,People's Republic of China,,Artistic Gymnastics,Men's Parallel Bars,ATH,1998-01-03,1918865,,True
2024-08-05,Silver Medal,2,KOVTUN Illia,Male,UKR,Ukraine,,Artistic Gymnastics,Men's Parallel Bars,ATH,2003-08-10,1897555,,True
2024-08-05,Bronze Medal,3,OKA Shinnosuke,Male,JPN,Japan,,Artistic Gymnastics,Men's Parallel Bars,ATH,2003-10-31,1919480,,True
2024-08-05,Gold Medal,1,D'AMATO Alice,Female,ITA,Italy,,Artistic Gymnastics,Women's Balance Beam,ATH,2003-02-07,1551061,,True
2024-08-05,Silver Medal,2,ZHOU Yaqin,Female,CHN,People's Republic of China,,Artistic Gymnastics,Women's Balance Beam,ATH,2005-11-12,1918881,,True
